x1,x2,x3,y
2.2960617833806403,-0.3440198186753989,-4.545536196585421,1.065464425281318
1.3755747135521315,0.4264463470757658,-2.190368104077697,2.2529453208788386
3.8721274257632654,-2.134587478717156,4.504114840765588,44.96162495361702
-0.27785074838050683,0.9083326056901075,3.902637838909163,25.843471140430715
-3.804057540616983,-4.694997500609506,-0.4434324721428702,1.2608034905420027
2.1324478722299496,-4.626518112507856,1.2013259780153671,28.861893242826078
2.6078504861689744,3.2260056065965834,-2.2261881701886734,3.620931818920143
0.6127719756949626,-1.3980935858873709,-3.118788402762387,1.7532587157240964
2.7096717995456103,-3.7293948734811524,-0.3630159506001789,24.878033089941034
-0.06204403635609257,0.2224326005480437,-1.4664777197394718,2.2951214374461064
0.2273282938199408,2.6999355309861084,0.8365611185087207,8.801537868468289
-0.7245898164145039,-2.8417897250315685,-4.222653630350152,-3.692158991365141
-4.745808732559048,1.2289047581900023,4.743948076661665,14.616120715909126
-3.9210857300669555,-4.14652535006232,4.862107444796029,26.487064975710318
-4.685708143132658,-4.483182788313923,1.9816171401974518,13.510915032170084
1.3641041126378042,0.3135463156814797,0.3609636634412041,14.085320428070334
-1.856440189236733,0.40635121610106495,-1.9047238371367223,-4.976130796604206
0.08570691164702815,1.374299014982066,3.137950197069486,19.195207117615656
4.0756647392609295,2.260913337226615,1.847311725538793,25.883318730241324
-2.5070777085112503,4.758520794625346,-3.373830606551087,-21.375566102629314
-0.8961707696437031,0.1630034830119529,4.109271844938425,24.00211781859151
2.5555113854304867,-1.7704352705875404,3.2253724292316903,38.259696011684184
-2.7120183450837754,2.9518619476870365,4.49799913291924,15.694467007914946
-4.23020090171207,-2.291677487379258,2.2571950838836,10.269485540821021
-2.1024854708623195,-0.6102857929436389,1.134151959357899,11.852150855059804
-3.387787127459956,-4.215436186577341,-0.8175696370938113,4.181081696356465
4.29697652342573,-4.746492565845425,4.3272848335401335,45.616804965772864
3.0812037956441696,4.6264841467792515,3.660638895004084,22.61702605155553
1.3340375651042349,3.359801205122059,-4.547813298938106,-14.650326752735548
3.714605901877178,1.9597420609369802,-4.73633025502748,-2.4240144044349625
3.0367207689911453,-0.9104705558573016,-1.2353663312195042,16.026474852189125
-3.134299411139642,-3.2670567992915425,3.1055333078183285,22.90622322098804
3.925589984899778,-3.4356295732891393,4.872761293149445,48.79292902140372
0.393422419156507,-2.497571018354047,-3.495831088964718,1.7538838807010138
3.0744015516406247,0.4922666470612045,0.9413071535213513,23.662711137251847
3.9609129992349317,2.145959227000623,-1.1910914336897847,8.404184190928639
-1.8199652502813612,1.6019737671773129,4.699143978146033,20.603961743602554
-3.8994807547232324,-2.2006610305405716,3.4211892313570864,17.929367110113727
-2.720648374580583,4.5486528066319405,3.383287047111379,3.316724959880203
-0.7289221137374371,2.3789691669576847,-0.3130684020502974,4.090529803084987
3.1801476592249305,0.5435405251140066,-0.851804976623348,15.723134835942215
3.6073058325634335,1.1172074623435222,-2.2659292806929376,8.693209622429903
-4.930478694688093,-0.8039993757221007,-4.436245033490729,-19.662853734370422
0.10747302577565776,-2.5226901049884254,3.6472237625505315,34.49808005311474
-0.8258899685122101,-1.4402732134873841,3.129010091300776,23.28264939675823
-2.7789218952926973,2.578461104643691,4.9971767328613055,16.991460208880422
-3.8013463266631717,-4.856065113702441,4.966368370739055,27.2548429312911
-1.6238482859637204,-3.8392735949308374,0.5543170560262745,13.324581817146028
4.4290970391251925,-4.5399735797824725,2.689874151805105,44.78740651724943
-1.7679706797924477,-4.592711976810299,4.44765729882428,29.959973457722644
0.1879062174336612,3.5546058401100726,3.4964739067741153,17.583535073616087
2.030189588951778,2.036578593800237,-2.5265189825680237,0.9560207554525322
-1.3637039762070602,-0.2582617091267476,-0.4945586468990646,5.40513655352884
4.717820827209607,-4.021658393489985,-3.70840584848505,18.030480085242488
4.624472949421111,-0.08384124883167665,4.540510272587223,44.278222324791386
-2.4821770417463584,-0.2652822921943434,1.0617463445088005,6.310986039475319
-0.02751494107614505,-3.267981300899848,-2.7135719449653726,5.059380128123028
-1.9912169018323036,-0.6614835076202699,1.7170068440585675,10.259816254413284
-2.151595056225324,-1.0149526560262654,1.1812824045789583,9.411663241540168
-4.6311305264546725,1.1585009805221649,-1.4183728196715952,-11.129283833005024
1.0956433397989684,1.3509365086764378,-3.86442407800371,-3.3586620766801056
0.0267902322886151,-4.546959902279555,1.7157319559279962,24.19288767678169
-4.485212487500107,-1.2538738537352878,0.20307700903793346,1.6036301213333088
-2.2135353576338854,1.2585991571423634,2.723183917356393,14.446206999849093
4.082658859666537,0.03136258580087681,0.20163501111993387,23.818661258324997
-2.604381093330276,3.564898411883222,3.5218150031854005,12.89791153410046
-3.551051279087769,1.5869363161894503,0.5190683877448556,-3.2983313168699313
-0.10547239722436963,-3.370655729185703,0.6093797153538629,16.373103721490917
4.856504541106007,-4.294312525995702,3.7665360265834504,44.66684228383467
-2.5794472848849956,1.4241927820631561,-0.9651713378760292,-1.4553241473070497
1.721355474058786,-4.734886894583782,-3.6598477154935924,11.303180662077667
2.6161961532871754,0.8577558127346325,-4.71217323686661,-2.8267854548950884
-2.6236245600760033,4.402302414249576,2.5513725567361902,4.089948970857241
2.2821634861185958,0.75474177875879,1.203095513534647,17.898410860380043
-1.322168672807468,-1.118300737934781,2.0407976809922355,21.324790140649753
1.3230583059357945,1.4328821844235318,-2.870358384910893,-0.1195806267327974
1.3352971076089473,-0.41747109508483327,-3.6362852441323024,0.5144821256770855
0.357746840747585,0.4561678931593498,-4.8545533433211805,-7.805775389563282
-4.097102299455917,4.414648087765251,-1.4941244119340302,-16.135082258160946
3.35302495589238,-1.1389736219922577,0.8991768685463306,26.38149763440524
-1.7921993502826417,4.611905638239142,-1.077559549002677,-10.49159643422754
-3.1348148960014575,4.053506419560637,-0.6252507797627089,-9.06952393190449
-4.592248584452361,-3.0420886521070356,4.0415869449374835,22.23782832355699
0.9089294318824184,-4.3063869912483455,-1.5174453297669963,17.960621051385917
1.7756436184228246,-3.9922199862257335,0.1398948915981082,27.05732364739117
-4.834121710721439,-4.8177817434845025,2.8365301274114305,15.456887511588043
0.12093058299281001,-4.055570392440716,-1.0345721767872984,12.356434186193507
-2.7350422480206205,1.8300677341635687,1.2208670022787347,2.766631956526644
1.4517279040944988,-4.28811351539771,3.6236370874674524,37.53740891752612
-3.2563357099500854,-1.8102436970623872,4.495206236576422,24.020688247522106
1.90937738102466,3.448753109694545,-3.5292651907096206,-8.671364098583231
-1.132646536994626,-4.767280642641741,4.265876251614944,36.25922731968061
4.367299887367345,3.1446848258893585,-0.07883706920461808,16.18116593634687
-3.6247905585400675,-2.1814522522660007,-2.4175561170104167,-7.03545377902471
-1.589336489497415,-3.8183517237834375,-0.40864243761738717,9.209915478084746
-3.8652647875941093,1.9673716536415062,4.800325752854771,10.361051997622205
4.246936182785628,1.2894284677988397,-0.07381906007130379,21.51301654039782
3.7733935338098092,3.7747201352705293,-1.712483897124918,7.0674406767655045
-2.420583722848444,2.350710438038858,1.3340085431672577,0.7929403285638763
1.59984046034179,3.034809303848485,-2.598543812218069,-4.2544300196711085
3.172222002012159,-2.179654274286935,-4.241366718913361,6.238938280376647
0.5520081159946235,-3.225604562202772,-3.7112027808935077,6.600465399394169
0.29650578356006463,2.506147516408584,-3.719541610422276,-9.520126826553287
-2.581477090995483,3.0683473926726403,-3.4809730648770563,-20.811304224076167
-4.068972321941008,4.905051420006734,-3.6117282735058986,-26.955419028031972
3.972157579533267,-0.8738232308857352,1.4087474480321465,28.753661853004516
4.004180571633304,-1.279819142072168,-3.1811991560085517,6.453610089126898
1.3310145727326796,2.764129607419968,-1.543327166761368,2.1828861032770064
-1.609702089512993,-1.5919645974698216,3.967884099060118,23.76449026222378
-1.507904253873391,4.3075732560356474,-0.2603835973712769,-2.787980933549739
2.259556788702394,3.584127518430119,1.6755773852102713,20.01063705997872
3.9711025995257714,-0.710059726249817,-3.2768012879837016,12.479352158237656
3.870864242651173,2.5087106779149737,-3.0771098119132922,3.7489547433607413
2.798755458576238,2.5454287408468232,-4.591313837335211,-7.272898272789118
