x1,x2,y
-2.4930477086160407,4.0240950324796625,34.30432255276414
-2.1410430959313533,-3.3775308125179992,-9.871388618542724
3.523950878413064,-0.941186776324388,-3.235426975644156
4.7500649360658755,-0.8290926441633921,-7.215954833194115
3.8485329349110557,1.9559102829207387,10.043308367324624
-1.404921560630977,-0.7515276207516841,6.988206393909062
0.9885894587574722,3.581142260514298,28.34653627978838
-1.4520438834270024,3.46932479609419,31.28888398078468
-1.5980978462935425,-4.298008860913112,-9.799041775498562
-3.2191901049419513,-1.982475865158515,2.3465837105958904
-2.623057913759496,4.796236810301702,34.60045022987391
-4.551377175392247,-4.643730034469652,-7.469689550252828
0.054314296357892644,-0.07607353001417927,7.525098761165893
-1.2374754570263704,4.523768530135463,31.560237236255546
0.9280540097588661,3.1057375852947118,18.96045586296011
1.2994187558749735,-2.056695587036288,-2.763685733153182
-3.573996855537165,0.9623351851834112,16.77429190773476
4.338412994664191,-0.6882214770027009,-3.601848378010365
4.463798808091013,0.9239750298898635,0.2933975943313025
1.0229665773086563,3.937521047202061,24.99441303770308
-1.1223371967336924,0.5402118977170627,10.194272198855144
-1.3681199589065018,-0.07133492654726226,9.61478219760982
-2.9565472313135577,-1.8072954281049878,1.9602806509394846
-2.232349386036648,-2.3663421694927598,-4.129241373273315
-2.5346411879645037,0.4228061353579582,14.547998507692883
-3.2639199825979492,-4.17735476067976,-8.455918398753324
4.666096944873235,1.356367098253985,4.34437166197855
4.570126003527982,2.9640522518620784,19.026790300178387
0.9797368432892073,4.547475054308089,34.4463086201569
2.3130075305992257,1.8462427169271294,14.81194251613518
-1.5961477716256391,-0.11706833194900756,11.632746345416273
-4.079443966227614,-0.1458568981563264,18.118649854184948
-0.36501981062852273,4.666929205829678,30.392398393451522
0.0869889323819395,-2.886521125028784,-6.609082512299342
-4.1153982699710925,-0.8835186182216699,8.65755129469947
0.28035223318047464,4.896655767792833,32.076442492489285
4.921580365105282,-4.715881432867483,-26.249518197332836
-1.0496406824177038,2.013265140935161,19.933184766274962
-1.6440355828143174,-4.748284361151881,-10.783889124676486
3.0545053732927983,-1.791182739134638,-4.721342065029449
2.543489945823536,-4.264729381344258,-20.036642261519873
-1.8693355841149026,-4.3911543565336455,-10.969995356067768
1.3403668296227513,-3.8859368329594677,-12.014959618391668
0.40404575300716417,-3.3073109185456904,-10.56042445233725
-2.032062491199853,1.2768627950105405,19.45523407189519
-3.8921209881755425,-0.6160690536015672,13.47924026999578
-1.8735970212425688,3.309037646039748,27.46968185383093
-0.4302086995073413,-2.602078104355278,-7.799129314642168
1.589400702261969,-3.0994729208026293,-11.19939671802707
-2.457424821822819,2.118996585829157,24.90315549303145
1.4110125870070167,3.582949253267776,21.163035951781087
-2.9987639278159683,0.5905588559601949,13.676976712848138
1.5762480552898372,2.0442040828885713,14.565513553624545
2.7828921544984855,1.0511203551817907,7.391203095708015
2.7959839861074967,0.5921728326804008,4.104742761760526
1.1032815320939378,3.6039419090758678,21.761856091560517
-1.9099965147559783,4.197553591500698,30.637982322095553
1.9773490751295597,3.4960732575898135,18.667173741887098
3.596182957290651,-2.455334645055455,-11.672206300639214
1.2532375775680755,3.7755554228677095,20.6594862480078
4.824078296095497,-0.6486980990777429,-9.314813193814848
4.765001270158553,2.2949434396450794,9.261911850631073
-3.333058688011419,-0.8735923246120567,13.563129210620477
-4.768218635215964,-3.0916395418877753,6.520906780726178
-3.3925545149291834,2.0601951995616217,20.140356931509718
4.234968252590875,-2.5936717907014706,-13.358669620706493
4.53549849879534,3.513244268329954,16.581570704257373
-2.890215812815536,3.2410228925858675,30.913035150715032
-1.3947474918539182,0.252117866139705,13.557536582933263
0.49375261627672096,-1.1365920569383157,-0.1107266447810033
-2.281691508230279,0.9088079073492477,15.602882472312833
-0.39398378925149835,-3.6247638509217426,-10.31577739728892
1.9616156482338534,3.082704078916084,19.450865862683255
0.003558966748649972,4.65825815244485,26.370237724240827
2.160709905643361,2.7979580423293484,15.539401083744664
0.2595593622977894,-2.6066491790418023,-8.878836264165916
-4.986009768809562,3.672604131084306,35.292688644439664
-1.0529971331016452,3.0811501289370042,25.17388827611723
-0.07833030098850102,-4.3631887577953155,-15.392275685893694
-0.9711966862085788,-2.68771695951197,-2.7752406113328707
-1.457016998936794,0.8968544870352684,13.905111833981797
0.0061431944295318175,-3.6251305202222586,-8.15687279543567
-0.5482337116886171,1.7844070437148583,16.21971988793103
-4.095672118035641,4.921906895152471,40.45129129646726
-2.2643707997255937,-2.142480151844283,-0.4922208673860913
4.43477097742727,2.6091275955885003,11.137850520489861
-4.734553586660581,-4.534728323338614,-4.218651144697196
-4.600013103593492,-1.6746409347779334,7.567628415269979
-2.1685964028018043,4.445527910270574,33.2231715415816
0.8234417021676883,1.3651704125477861,13.759824839348102
4.908928029248271,1.0184860613189253,4.4582060625290065
4.926422374029681,4.281846814636465,17.746222797281693
4.9311737248104475,-3.1832058920338655,-17.70548903605397
-3.8995166903343703,-4.8217681597347894,-13.572436737975611
1.6448144596394005,-3.0992782386582753,-11.259866733703602
0.2398683448831287,0.21871797824589656,5.071737230474756
-3.26850090191269,-0.04178014096329541,15.186301325602285
4.4296024491502575,3.004912055691525,9.302529666299016
-2.581399140237477,3.594363114449111,30.183044533928634
4.98932268843212,-2.87043967759655,-19.758226843537418
0.8269381514989869,-0.6273115855233637,2.5858396834970874
-3.167209993694242,-0.7838249093741041,8.2707676421031
-1.1315457808220977,-4.452826229180582,-7.510803654708567
