x,y
-1.4824120603015074,11.460790593470362
-1.4321608040201004,15.105358979647216
-1.3819095477386933,10.507410644942578
-1.3316582914572863,15.440672505979801
-1.2814070351758793,3.026809976844797
-1.2311557788944723,13.49776357174093
-1.1809045226130652,11.44518946091545
-1.1306532663316582,10.444292604178337
-1.0804020100502512,11.778448724597038
-1.0301507537688441,5.7062262334376985
-0.9798994974874367,11.178946606154005
-0.9296482412060296,13.080958218690718
-0.8793969849246226,16.61697441136359
-0.8291457286432156,10.803569894773547
-0.7788944723618085,10.108825838364904
-0.7286432160804015,11.20523912880341
-0.6783919597989945,15.632655794851814
-0.6281407035175874,14.047853941748077
-0.5778894472361804,11.646177945030432
-0.5276381909547734,14.947338720022874
-0.47738693467336635,13.868598366661942
-0.4271356783919593,16.65043129907569
-0.3768844221105523,11.802337207514181
-0.32663316582914526,13.085966370263382
-0.2763819095477382,13.049145801788512
-0.2261306532663312,9.987127333656794
-0.17587939698492416,15.413561091922322
-0.12562814070351713,15.450880390363794
-0.0753768844221101,14.820233916425334
-0.02512562814070307,14.232672572328232
0.02512562814070396,10.815938783789047
0.07537688442211099,13.919542213456122
0.12562814070351802,14.266323825648888
0.17587939698492505,12.993957034591613
0.22613065326633208,15.01637406426658
0.2763819095477391,16.80475399767321
0.32663316582914614,21.336282575304402
0.3768844221105532,16.279178681156555
0.4271356783919602,16.598275786974742
0.47738693467336724,15.664805679968115
0.5276381909547743,10.186586837847383
0.5778894472361813,15.91027132614084
0.6281407035175883,16.209506996115405
0.6783919597989954,23.449590959951035
0.7286432160804024,15.505847088638228
0.7788944723618094,17.002645101182374
0.8291457286432165,16.000957577954626
0.8793969849246235,12.5981926643102
0.9296482412060305,19.523918908088064
0.9798994974874375,18.334627131864842
1.0301507537688446,18.427537775239422
1.0804020100502516,13.294230614778405
1.1306532663316586,20.191183280017576
1.1809045226130657,11.730248392666532
1.2311557788944727,17.64212386940425
1.2814070351758797,22.391594517403334
1.3316582914572868,12.780410397990503
1.3819095477386938,13.97824560039735
1.4321608040201008,15.894769348225726
1.4824120603015079,13.997869532370895
1.5326633165829149,10.762858315888245
1.582914572864322,15.52144497963864
1.633165829145729,12.024410515644622
1.683417085427136,16.522643894046425
1.733668341708543,12.229457741265474
1.78391959798995,19.519074314691455
1.834170854271357,12.397104974031318
1.884422110552764,13.654721795982121
1.9346733668341711,16.932360243399284
1.9849246231155782,10.66741001733103
2.035175879396985,14.908319014504265
2.085427135678392,18.01151369092478
2.1356783919597992,9.130478384261748
2.1859296482412063,14.368873599593652
2.2361809045226133,14.45638881722316
2.2864321608040203,15.884243497512676
2.3366834170854274,9.690783161808314
2.3869346733668344,9.304530123893164
2.4371859296482414,14.697990241569787
2.4874371859296485,13.892001079834872
2.5376884422110555,13.624656445951127
2.5879396984924625,13.788554427608808
2.6381909547738696,10.589738722622647
2.6884422110552766,13.212436730272247
2.7386934673366836,13.286722317007719
2.7889447236180906,10.162971616492156
2.8391959798994977,17.809305665393488
2.8894472361809047,13.54763438134754
2.9396984924623117,8.475356140804209
2.9899497487437188,13.951834665688063
3.0402010050251267,9.001629261026284
3.090452261306533,14.241857134922746
3.1407035175879408,15.32360149283382
3.190954773869347,9.36613373761077
3.241206030150755,14.712720011145649
3.291457286432161,13.070299182561245
3.341708542713569,14.323382725911769
3.391959798994975,17.589653686694763
3.442211055276383,11.222973479493
3.492462311557789,9.776565331043283
3.542713567839197,9.467640116125564
3.592964824120603,9.80795475623661
3.643216080402011,12.165112719783416
3.693467336683417,13.583791810193423
3.743718592964825,13.578286256884661
3.7939698492462313,15.442694013740901
3.844221105527639,13.239243648291062
3.8944723618090453,17.82722643668464
3.9447236180904532,12.967480057374972
3.9949748743718594,22.246390485390002
4.045226130653267,16.3181078559854
4.0954773869346734,12.256849055473811
4.145728643216081,12.036074278506232
4.1959798994974875,17.15105261783756
4.246231155778895,15.523841947062811
4.296482412060302,18.863814192370615
4.3467336683417095,18.70738997614375
4.396984924623116,17.674649615754543
4.4472361809045236,15.999140548039257
4.49748743718593,14.683641076712714
4.547738693467338,18.62094261043638
4.597989949748744,23.307018564696385
4.648241206030152,22.203872824852038
4.698492462311558,18.69600242367873
4.748743718592966,23.873687886855677
4.798994974874372,25.481782570171887
4.84924623115578,22.69818057086823
4.899497487437186,26.888584291749876
4.949748743718594,27.73493975334633
5.0,25.321089106508133
